true_date,price,USD_to_LKR,weather_cat,crop_cat,region,grade,elevation
2021-12-08,2300.0,193.549,Mixed,Maintained,LOW GROWNS,OP1,Low
2021-12-15,1800.0,202.4479,Mixed,Decline,LOW GROWNS,OP1,Low
2021-12-22,1700.0,202.778,Overcast,Decline,LOW GROWNS,OP1,Low
2021-12-29,2475.0,202.778,Overcast,Decline,LOW GROWNS,OP1,Low
2023-01-04,3250.0,367.7045,Mixed,Decline,LOW GROWNS,OP1,Low
2023-01-11,3200.0,367.9773,Bright,Maintained,LOW GROWNS,OP1,Low
2023-01-18,3450.0,364.1424,Bright,Decline,LOW GROWNS,OP1,Low
2023-01-25,3400.0,365.67679999999996,Bright,Maintained,LOW GROWNS,OP1,Low
2023-02-01,3550.0,364.9107,Mixed,Maintained,LOW GROWNS,OP1,Low
2023-02-08,3550.0,365.4467,Mixed,Decline,LOW GROWNS,OP1,Low
2023-02-15,3550.0,361.954,Mixed,Slight Decline,LOW GROWNS,OP1,Low
2023-02-22,3500.0,365.3946,Overcast,Decline,LOW GROWNS,OP1,Low
2023-03-01,3200.0,339.8757,Bright,Maintained,LOW GROWNS,OP1,Low
2023-03-08,3450.0,322.9597,Mixed,Maintained,LOW GROWNS,OP1,Low
2023-03-15,3450.0,324.5466,Bright,Maintained,LOW GROWNS,OP1,Low
2023-03-22,3350.0,338.8015,Mixed,Maintained,LOW GROWNS,OP1,Low
2023-03-29,3375.0,338.8015,Mixed,Maintained,LOW GROWNS,OP1,Low
2023-04-05,3400.0,322.1652,Mixed,Maintained,LOW GROWNS,OP1,Low
2023-04-12,3400.0,324.9441,Bright,Increase,LOW GROWNS,OP1,Low
2023-04-19,3450.0,323.206,Mixed,Maintained,LOW GROWNS,OP1,Low
2023-04-26,3225.0,323.206,Mixed,Maintained,LOW GROWNS,OP1,Low
2023-05-03,3000.0,292.7388,Mixed,Slight Decline,LOW GROWNS,OP1,Low
2023-05-10,3350.0,309.7046,Rainy,Increase,LOW GROWNS,OP1,Low
2023-05-17,3200.0,316.57,Mixed,Increase,LOW GROWNS,OP1,Low
2023-05-24,3250.0,304.7769,Mixed,Maintained,LOW GROWNS,OP1,Low
2023-05-31,3300.0,305.9863,Bright,Decline,LOW GROWNS,OP1,Low
2023-06-07,3100.0,307.6588,Mixed,Maintained,LOW GROWNS,OP1,Low
2023-06-14,3450.0,307.9829,Mixed,Maintained,LOW GROWNS,OP1,Low
2023-06-21,3400.0,309.1192,Mixed,Decline,LOW GROWNS,OP1,Low
2023-06-28,3450.0,309.1192,Mixed,Decline,LOW GROWNS,OP1,Low
2023-07-05,3500.0,306.1407,Rainy,Decline,LOW GROWNS,OP1,Low
2023-07-12,3550.0,313.5441,Mixed,Slight Decline,LOW GROWNS,OP1,Low
2023-07-19,3450.0,323.6212,Bright,Slight Decline,LOW GROWNS,OP1,Low
2023-07-26,3325.0,326.18965000000003,Bright,Decline,LOW GROWNS,OP1,Low
2023-08-02,3750.0,323.3395,Mixed,Decline,LOW GROWNS,OP1,Low
2023-08-09,3400.0,322.1798,Bright,Decline,LOW GROWNS,OP1,Low
2023-08-16,3400.0,322.1798,Bright,Decline,LOW GROWNS,OP1,Low
2023-08-23,3500.0,323.7206,Bright,Decline,LOW GROWNS,OP1,Low
2023-08-30,3475.0,322.23325,Rainy,Maintained,LOW GROWNS,OP1,Low
2023-09-06,3800.0,323.9038,Rainy,Decline,LOW GROWNS,OP1,Low
2023-09-13,3750.0,325.6304,Mixed,Slight Decline,LOW GROWNS,OP1,Low
2023-09-20,3700.0,324.0716,Rainy,Increase,LOW GROWNS,OP1,Low
2023-09-27,3800.0,324.0716,Rainy,Increase,LOW GROWNS,OP1,Low
2023-10-04,3900.0,324.2171,Rainy,Increase,LOW GROWNS,OP1,Low
2023-10-11,3850.0,324.0872,Overcast,Increase,LOW GROWNS,OP1,Low
2023-10-18,3900.0,326.8024,Rainy,Decline,LOW GROWNS,OP1,Low
2023-10-25,4550.0,327.8855,Mixed,Increase,LOW GROWNS,OP1,Low
2023-11-01,4900.0,328.9997,Mixed,Decline,LOW GROWNS,OP1,Low
2023-11-08,5000.0,328.4814,Overcast,Decline,LOW GROWNS,OP1,Low
2023-11-15,5000.0,329.322,Mixed,Decline,LOW GROWNS,OP1,Low
2023-11-22,4800.0,328.9604,Mixed,Decline,LOW GROWNS,OP1,Low
2023-11-29,4650.0,328.9604,Mixed,Decline,LOW GROWNS,OP1,Low
2023-12-06,4500.0,327.1769,Mixed,Maintained,LOW GROWNS,OP1,Low
2023-12-13,4150.0,326.9876,Mixed,Maintained,LOW GROWNS,OP1,Low
2023-12-20,4500.0,327.1769,Mixed,Maintained,LOW GROWNS,OP1,Low
2023-12-27,4375.0,327.1769,Mixed,Maintained,LOW GROWNS,OP1,Low
2024-01-03,4250.0,320.9931,Mixed,Maintained,LOW GROWNS,OP1,Low
2024-01-10,4350.0,320.0026,Mixed,Decline,LOW GROWNS,OP1,Low
2024-01-17,4350.0,315.6095,Bright,Maintained,LOW GROWNS,OP1,Low
2024-01-24,4333.333333333333,315.6095,Bright,Maintained,LOW GROWNS,OP1,Low
2024-01-31,4316.666666666667,315.6095,Bright,Maintained,LOW GROWNS,OP1,Low
2024-02-07,4300.0,313.1754,Bright,Decline,LOW GROWNS,OP1,Low
2024-02-14,4000.0,311.8864,Bright,Maintained,LOW GROWNS,OP1,Low
2024-02-21,4250.0,309.5676,Mixed,Maintained,LOW GROWNS,OP1,Low
2024-02-28,4400.0,313.3029,Bright,Maintained,LOW GROWNS,OP1,Low
2024-03-06,4150.0,306.5576,Bright,Decline,LOW GROWNS,OP1,Low
2024-03-13,4000.0,303.9707,Bright,Decline,LOW GROWNS,OP1,Low
2024-03-20,4150.0,300.9121,Mixed,Maintained,LOW GROWNS,OP1,Low
2024-03-27,4250.0,297.1474,Bright,Decline,LOW GROWNS,OP1,Low
2024-04-03,3950.0,301.7564,Mixed,Increase,LOW GROWNS,OP1,Low
2024-04-10,3950.0,314.8683,Mixed,Decline,LOW GROWNS,OP1,Low
2024-04-17,3950.0,298.5569,Bright,Increase,LOW GROWNS,OP1,Low
2024-04-24,4000.0,296.6131,Mixed,Increase,LOW GROWNS,OP1,Low
2024-05-01,4000.0,301.8755,Mixed,Increase,LOW GROWNS,OP1,Low
2024-05-08,3950.0,300.0175,Rainy,Decline,LOW GROWNS,OP1,Low
2024-05-15,3900.0,301.8051,Rainy,Decline,LOW GROWNS,OP1,Low
2024-05-22,4000.0,300.3226,Mixed,Increase,LOW GROWNS,OP1,Low
2024-05-29,3700.0,300.3226,Mixed,Increase,LOW GROWNS,OP1,Low
2024-06-05,3400.0,302.1764,Rainy,Decline,LOW GROWNS,OP1,Low
2024-06-12,3400.0,305.2629,Mixed,Maintained,LOW GROWNS,OP1,Low
2024-06-19,3400.0,305.5387,Mixed,Increase,LOW GROWNS,OP1,Low
2024-06-26,2950.0,302.1657,Rainy,Decline,LOW GROWNS,OP1,Low
2024-07-03,3400.0,303.669,Mixed,Slight Decline,LOW GROWNS,OP1,Low
2024-07-10,3400.0,304.337,Mixed,Increase,LOW GROWNS,OP1,Low
2024-07-17,3400.0,303.6583,Bright,Decline,LOW GROWNS,OP1,Low
2024-07-24,3200.0,302.4023,Bright,Increase,LOW GROWNS,OP1,Low
2024-07-31,3400.0,303.6974,Overcast,Decline,LOW GROWNS,OP1,Low
2024-08-07,3200.0,299.2055,Bright,Maintained,LOW GROWNS,OP1,Low
2024-08-14,3250.0,300.5855,Rainy,Maintained,LOW GROWNS,OP1,Low
2024-08-21,3200.0,300.6247,Mixed,Maintained,LOW GROWNS,OP1,Low
2024-08-28,3200.0,301.9209,Mixed,Maintained,LOW GROWNS,OP1,Low
2024-09-04,3200.0,302.4495,Mixed,Increase,LOW GROWNS,OP1,Low
2024-09-11,3200.0,303.0942,Mixed,Increase,LOW GROWNS,OP1,Low
2024-09-18,3200.0,298.1652,Rainy,Increase,LOW GROWNS,OP1,Low
2024-09-25,3200.0,300.5133,Rainy,Increase,LOW GROWNS,OP1,Low
2024-10-02,3200.0,294.8866,Rainy,Increase,LOW GROWNS,OP1,Low
2024-10-09,3200.0,292.8267,Rainy,Maintained,LOW GROWNS,OP1,Low
2024-10-16,3250.0,293.3114,Rainy,Maintained,LOW GROWNS,OP1,Low
2024-10-23,3250.0,293.2486,Rainy,Maintained,LOW GROWNS,OP1,Low
2024-10-30,3200.0,293.0482,Mixed,Decline,LOW GROWNS,OP1,Low
2024-11-06,3400.0,292.6791,Rainy,Maintained,LOW GROWNS,OP1,Low
2024-11-13,3400.0,290.9599,Rainy,Increase,LOW GROWNS,OP1,Low
2024-11-20,3350.0,291.1331,Rainy,Decline,LOW GROWNS,OP1,Low
2024-11-27,3400.0,292.7939,Rainy,Decline,LOW GROWNS,OP1,Low
2024-12-04,3350.0,289.8077,Bright,Decline,LOW GROWNS,OP1,Low
2024-12-11,3350.0,291.1392,Mixed,Decline,LOW GROWNS,OP1,Low
2024-12-18,3200.0,296.468,Bright,Increase,LOW GROWNS,OP1,Low
2024-12-25,3250.0,290.5973,Rainy,Decline,LOW GROWNS,OP1,Low
2025-01-01,4200.0,322.7829,Overcast,Decline,LOW GROWNS,OP1,Low
2025-01-08,4200.0,322.8849,Mixed,Decline,LOW GROWNS,OP1,Low
2025-01-15,3850.0,322.8849,Mixed,Decline,LOW GROWNS,OP1,Low
2025-01-22,3500.0,322.8849,Mixed,Decline,LOW GROWNS,OP1,Low
2025-01-29,3150.0,300.95725,Mixed,Decline,LOW GROWNS,OP1,Low
2025-02-05,3154.5454545454545,300.95725,Mixed,Decline,LOW GROWNS,OP1,Low
2025-02-12,3159.090909090909,300.95725,Mixed,Decline,LOW GROWNS,OP1,Low
2025-02-19,3163.6363636363635,300.95725,Mixed,Decline,LOW GROWNS,OP1,Low
2025-02-26,3168.181818181818,300.95725,Mixed,Decline,LOW GROWNS,OP1,Low
2025-03-05,3172.7272727272725,300.95725,Mixed,Decline,LOW GROWNS,OP1,Low
2025-03-12,3177.2727272727275,300.95725,Mixed,Decline,LOW GROWNS,OP1,Low
2025-03-19,3181.818181818182,300.95725,Mixed,Decline,LOW GROWNS,OP1,Low
2025-03-26,3186.3636363636365,300.95725,Mixed,Decline,LOW GROWNS,OP1,Low
2025-04-02,3190.909090909091,300.95725,Mixed,Decline,LOW GROWNS,OP1,Low
2025-04-09,3195.4545454545455,300.95725,Mixed,Decline,LOW GROWNS,OP1,Low
2025-04-16,3200.0,299.6805,Mixed,Increase,LOW GROWNS,OP1,Low
2025-04-23,3200.0,299.5799,Mixed,Decline,LOW GROWNS,OP1,Low
2025-04-30,3283.3333333333335,301.4991333333333,Rainy,Maintained,LOW GROWNS,OP1,Low
2025-05-07,3200.0,298.3023,Mixed,Decline,LOW GROWNS,OP1,Low
2025-05-14,3200.0,300.7551,Rainy,Maintained,LOW GROWNS,OP1,Low
2025-05-21,3300.0,299.6258,Rainy,Decline,LOW GROWNS,OP1,Low
2025-05-28,3275.0,299.6258,Rainy,Decline,LOW GROWNS,OP1,Low
2025-06-04,3250.0,300.306,Rainy,Decline,LOW GROWNS,OP1,Low
2025-06-11,3250.0,299.951,Mixed,Decline,LOW GROWNS,OP1,Low
2025-06-18,3100.0,299.951,Mixed,Decline,LOW GROWNS,OP1,Low
2025-06-25,2950.0,299.951,Mixed,Decline,LOW GROWNS,OP1,Low
2025-07-02,2800.0,300.4246,Mixed,Maintained,LOW GROWNS,OP1,Low
2025-07-09,3250.0,301.2728,Mixed,Maintained,LOW GROWNS,OP1,Low
2025-07-16,3250.0,301.2728,Mixed,Maintained,LOW GROWNS,OP1,Low
2025-07-23,3250.0,302.2176,Mixed,Decline,LOW GROWNS,OP1,Low
2025-07-30,3450.0,302.8653,Bright,Slight Decline,LOW GROWNS,OP1,Low
2025-08-06,3200.0,300.428,Mixed,Decline,LOW GROWNS,OP1,Low
2025-08-13,3200.0,301.0624,Bright,Decline,LOW GROWNS,OP1,Low
2025-08-20,3200.0,301.759,Rainy,Increase,LOW GROWNS,OP1,Low
2025-08-27,3150.0,302.1319,Bright,Decline,LOW GROWNS,OP1,Low
2025-09-03,3300.0,301.753,Bright,Maintained,LOW GROWNS,OP1,Low
2025-09-10,3200.0,302.7265,Rainy,Maintained,LOW GROWNS,OP1,Low
2025-09-17,3600.0,308.8827,Rainy,Decline,LOW GROWNS,OP1,Low
2025-09-24,3375.0,308.8827,Rainy,Decline,LOW GROWNS,OP1,Low
2025-10-01,3150.0,301.958,Bright,Slight Decline,LOW GROWNS,OP1,Low
2025-10-08,3300.0,301.958,Bright,Slight Decline,LOW GROWNS,OP1,Low
2025-10-15,3450.0,302.6108,Mixed,Slight Decline,LOW GROWNS,OP1,Low
2025-10-22,3400.0,304.5063,Rainy,Maintained,LOW GROWNS,OP1,Low
2025-10-29,3325.0,304.5063,Rainy,Maintained,LOW GROWNS,OP1,Low
